id,taxonID,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,taxonRemarks,language
https://www.gbif.org/species/2475147,https://www.gbif.org/species/2475147,Malacoptila panamensis,Animalia,Chordata,Aves,Galbuliformes,Bucconidae,Malacoptila,panamensis,,Especie,"Lafresnaye, 1847",,es
https://www.gbif.org/species/6180307,https://www.gbif.org/species/6180307,Malacoptila panamensis magdalenae,Animalia,Chordata,Aves,Galbuliformes,Bucconidae,Malacoptila,panamensis,magdalenae,Subespecie,"Todd, 1943",subespecie con distribución en el valle del río magdalena en Colombia,es
https://www.gbif.org/species/2487672,https://www.gbif.org/species/2487672,Manacus manacus,Animalia,Chordata,Aves,Passeriformes,Pipridae,Manacus,manacus,,Especie,"(Linnaeus, 1766)",,es
https://www.gbif.org/species/6171751,https://www.gbif.org/species/6171751,Manacus manacus abditivus,Animalia,Chordata,Aves,Passeriformes,Pipridae,Manacus,manacus,abditivus,Subespecie,"Bangs, 1899",subespecie con distribución en el valle medio del río Magdalena en Colombia,es
https://www.gbif.org/species/2485847,https://www.gbif.org/species/2485847,Margarornis squamiger,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Margarornis,squamiger,,Especie,"(Orbigny & Lafresnaye, 1838)",,es
https://www.gbif.org/species/6171050,https://www.gbif.org/species/6171050,Margarornis squamiger perlatus,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Margarornis,squamiger,perlatus,Subespecie,"(Lesson, 1844)",subespecie con distribución en la cordillera oriental en Colombia,es
https://www.gbif.org/species/2487740,https://www.gbif.org/species/2487740,Masius chrysopterus,Animalia,Chordata,Aves,Passeriformes,Pipridae,Masius,chrysopterus,,Especie,"(Lafresnaye, 1843)",,es
https://www.gbif.org/species/7191611,https://www.gbif.org/species/7191611,Masius chrysopterus chrysopterus,Animalia,Chordata,Aves,Passeriformes,Pipridae,Masius,chrysopterus,chrysopterus,Subespecie,,subespecie con distribución en la cordillera oriental en Colombia,es
https://www.gbif.org/species/2483822,https://www.gbif.org/species/2483822,Mecocerculus leucophrys,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,leucophrys,,Especie,"(Orbigny & Lafresnaye, 1837)",,es
https://www.gbif.org/species/6174681,https://www.gbif.org/species/6174681,Mecocerculus leucophrys setophagoides,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,leucophrys,setophagoides,Subespecie,"(Bonaparte, 1845)",subespecie con distribución en la cordillera oriental en Colombia,es
https://www.gbif.org/species/2483842,https://www.gbif.org/species/2483842,Mecocerculus minor,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,minor,,Especie,"(Taczanowski, 1879)",,es
https://www.gbif.org/species/2483836,https://www.gbif.org/species/2483836,Mecocerculus poecilocercus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,poecilocercus,,Especie,"(P.L.Sclater & Salvin, 1873)",,es
https://www.gbif.org/species/2483838,https://www.gbif.org/species/2483838,Mecocerculus stictopterus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,stictopterus,,Especie,"(P.L.Sclater, 1859)",,es
https://www.gbif.org/species/2475466,https://www.gbif.org/species/2475466,Megaceryle torquata,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,torquata,,Especie,"(Linnaeus, 1766)",,es
https://www.gbif.org/species/7191462,https://www.gbif.org/species/7191462,Megaceryle torquata torquata,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,torquata,torquata,Subespecie,,,es
https://www.gbif.org/species/2483410,https://www.gbif.org/species/2483410,Megarynchus pitangua,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Megarynchus,pitangua,,Especie,"(Linnaeus, 1766)",,es
https://www.gbif.org/species/2497408,https://www.gbif.org/species/2497408,Megascops albogularis,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,albogularis,,Especie,"(Cassin, 1849)",,es
https://www.gbif.org/species/7191286,https://www.gbif.org/species/7191286,Megascops albogularis albogularis,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,albogularis,albogularis,Subespecie,,,es
https://www.gbif.org/species/6101162,https://www.gbif.org/species/6101162,Megascops centralis,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,centralis,,Especie,"(Hekstra, 1982)",,es
https://www.gbif.org/species/2497365,https://www.gbif.org/species/2497365,Megascops choliba,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,choliba,,Especie,"(Vieillot, 1817)",,es
https://www.gbif.org/species/8024182,https://www.gbif.org/species/8024182,Megascops choliba cruciger,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,choliba,cruciger,Subespecie,"(von Spix, 1824)",,es
https://www.gbif.org/species/6176100,https://www.gbif.org/species/6176100,Megascops ingens venezuelanus,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,ingens,venezuelanus,Subespecie,"(Phelps & Phelps, 1954)",,es
https://www.gbif.org/species/2478122,https://www.gbif.org/species/2478122,Melanerpes cruentatus,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,cruentatus,,Especie,"(Boddaert, 1783)",,es
https://www.gbif.org/species/2478133,https://www.gbif.org/species/2478133,Melanerpes formicivorus,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,formicivorus,,Especie,"(Swainson, 1827)",,es
https://www.gbif.org/species/6177138,https://www.gbif.org/species/6177138,Melanerpes formicivorus flavigula,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,formicivorus,flavigula,Subespecie,"(Malherbe, 1849)",,es
https://www.gbif.org/species/5789377,https://www.gbif.org/species/5789377,Melanerpes pulcher,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,pulcher,,Especie,"P.L.Sclater, 1870",Endémica de Colombia,es
https://www.gbif.org/species/2478125,https://www.gbif.org/species/2478125,Melanerpes rubricapillus,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,rubricapillus,,Especie,"(Cabanis, 1862)",,es
https://www.gbif.org/species/2498275,https://www.gbif.org/species/2498275,Merganetta armata,Animalia,Chordata,Aves,Anseriformes,Anatidae,Merganetta,armata,,Especie,"Gould, 1842",,es
https://www.gbif.org/species/6178343,https://www.gbif.org/species/6178343,Merganetta armata colombiana,Animalia,Chordata,Aves,Anseriformes,Anatidae,Merganetta,armata,colombiana,Subespecie,"Des Murs, 1845",,es
https://www.gbif.org/species/2480808,https://www.gbif.org/species/2480808,Mesembrinibis cayennensis,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Mesembrinibis,cayennensis,,Especie,"(Gmelin, 1789)",,es
https://www.gbif.org/species/2476860,https://www.gbif.org/species/2476860,Metallura tyrianthina,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Metallura,tyrianthina,,Especie,"(Loddiges, 1832)",,es
https://www.gbif.org/species/7192831,https://www.gbif.org/species/7192831,Metallura tyrianthina tyrianthina,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Metallura,tyrianthina,tyrianthina,Subespecie,,,es
https://www.gbif.org/species/2481082,https://www.gbif.org/species/2481082,Micrastur ruficollis,Animalia,Chordata,Aves,Falconiformes,Falconidae,Micrastur,ruficollis,,Especie,"(Vieillot, 1817)",,es
https://www.gbif.org/species/2481088,https://www.gbif.org/species/2481088,Micrastur semitorquatus,Animalia,Chordata,Aves,Falconiformes,Falconidae,Micrastur,semitorquatus,,Especie,"(Vieillot, 1817)",,es
https://www.gbif.org/species/5230511,https://www.gbif.org/species/5230511,Microbates cinereiventris,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Microbates,cinereiventris,,Especie,"(P.L.Sclater, 1855)",,es
https://www.gbif.org/species/6087583,https://www.gbif.org/species/6087583,Microbates cinereiventris magdalenae,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Microbates,cinereiventris,magdalenae,Subespecie,"Chapman, 1915",,es
https://www.gbif.org/species/2493836,https://www.gbif.org/species/2493836,Microcerculus marginatus,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Microcerculus,marginatus,,Especie,"(P.L.Sclater, 1855)",,es
https://www.gbif.org/species/5845223,https://www.gbif.org/species/5845223,Microcerculus marginatus marginatus,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Microcerculus,marginatus,marginatus,Subespecie,,,es
https://www.gbif.org/species/6087831,https://www.gbif.org/species/6087831,Microcerculus marginatus squamulatus,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Microcerculus,marginatus,squamulatus,Subespecie,"P.L.Sclater & Salvin, 1875",,es
https://www.gbif.org/species/2490240,https://www.gbif.org/species/2490240,Microrhopias quixensis,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Microrhopias,quixensis,,Especie,"(Cornalia, 1849)",,es
https://www.gbif.org/species/2481066,https://www.gbif.org/species/2481066,Milvago chimachima,Animalia,Chordata,Aves,Falconiformes,Falconidae,Milvago,chimachima,,Especie,"(Vieillot, 1816)",,es
https://www.gbif.org/species/5231676,https://www.gbif.org/species/5231676,Mimus gilvus,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,gilvus,,Especie,"(Vieillot, 1808)",,es
https://www.gbif.org/species/6093468,https://www.gbif.org/species/6093468,Mimus gilvus tolimensis,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,gilvus,tolimensis,Subespecie,"Ridgway, 1904",,es
https://www.gbif.org/species/5229541,https://www.gbif.org/species/5229541,Mionectes oleagineus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mionectes,oleagineus,,Especie,"(Lichtenstein, 1823)",,es
https://www.gbif.org/species/9504121,https://www.gbif.org/species/9504121,Mionectes olivaceus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mionectes,olivaceus,,Especie,"Lawrence, 1868",,es
https://www.gbif.org/species/5229532,https://www.gbif.org/species/5229532,Mionectes olivaceus venezuelensis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mionectes,olivaceus,venezuelensis,Subespecie,"Ridgway, 1906",,es
https://www.gbif.org/species/5229534,https://www.gbif.org/species/5229534,Mionectes striaticollis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mionectes,striaticollis,,Especie,"(Orbigny & Lafresnaye, 1837)",,es
https://www.gbif.org/species/2489613,https://www.gbif.org/species/2489613,Mniotilta varia,Animalia,Chordata,Aves,Passeriformes,Parulidae,Mniotilta,varia,,Especie,"(Linnaeus, 1766)",,es
https://www.gbif.org/species/2484396,https://www.gbif.org/species/2484396,Molothrus bonariensis,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,bonariensis,,Especie,"(Gmelin, 1789)",,es
https://www.gbif.org/species/6175190,https://www.gbif.org/species/6175190,Molothrus bonariensis cabanisii,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,bonariensis,cabanisii,Subespecie,"Cassin, 1866",,es
https://www.gbif.org/species/6175186,https://www.gbif.org/species/6175186,Molothrus bonariensis venezuelensis,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,bonariensis,venezuelensis,Subespecie,"Stone, 1891",,es
https://www.gbif.org/species/2484386,https://www.gbif.org/species/2484386,Molothrus oryzivorus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,oryzivorus,,Especie,"(Gmelin, 1788)",,es
https://www.gbif.org/species/2475311,https://www.gbif.org/species/2475311,Momotus aequatorialis,Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,aequatorialis,,Especie,"Gould, 1858",,es
https://www.gbif.org/species/2475290,https://www.gbif.org/species/2475290,Momotus momota,Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,momota,,Especie,"(Linnaeus, 1766)",,es
https://www.gbif.org/species/7342297,https://www.gbif.org/species/7342297,Momotus subrufescens,Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,subrufescens,,Especie,"P.L.Sclater, 1853",,es
https://www.gbif.org/species/2475178,https://www.gbif.org/species/2475178,Monasa flavirostris,Animalia,Chordata,Aves,Galbuliformes,Bucconidae,Monasa,flavirostris,,Especie,"Strickland, 1850",,es
https://www.gbif.org/species/2475179,https://www.gbif.org/species/2475179,Monasa morphoeus,Animalia,Chordata,Aves,Galbuliformes,Bucconidae,Monasa,morphoeus,,Especie,"(Hahn & Kuster, 1823)",,es
https://www.gbif.org/species/8298810,https://www.gbif.org/species/8298810,Morphnarchus princeps,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Morphnarchus,princeps,,Especie,,,es
https://www.gbif.org/species/2483701,https://www.gbif.org/species/2483701,Muscisaxicola alpinus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Muscisaxicola,alpinus,,Especie,"(Jardine, 1849)",,es
https://www.gbif.org/species/6174766,https://www.gbif.org/species/6174766,Muscisaxicola alpinus quesadae,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Muscisaxicola,alpinus,quesadae,Subespecie,"Meyer de Schauensee, 1942",,es
https://www.gbif.org/species/2483709,https://www.gbif.org/species/2483709,Muscisaxicola maculirostris,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Muscisaxicola,maculirostris,,Especie,"Orbigny & Lafresnaye, 1837",,es
https://www.gbif.org/species/6174759,https://www.gbif.org/species/6174759,Muscisaxicola maculirostris niceforoi,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Muscisaxicola,maculirostris,niceforoi,Subespecie,"Zimmer, 1947",,es
https://www.gbif.org/species/2490848,https://www.gbif.org/species/2490848,Myadestes ralloides,Animalia,Chordata,Aves,Passeriformes,Turdidae,Myadestes,ralloides,,Especie,"(Orbigny, 1840)",,es
https://www.gbif.org/species/9568199,https://www.gbif.org/species/9568199,Myadestes ralloides venezuelensis,Animalia,Chordata,Aves,Passeriformes,Turdidae,Myadestes,ralloides,venezuelensis,Subespecie,"P.L.Sclater, 1856",,es
https://www.gbif.org/species/2481937,https://www.gbif.org/species/2481937,Mycteria americana,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,americana,,Especie,"Linnaeus, 1758",,es
https://www.gbif.org/species/2483558,https://www.gbif.org/species/2483558,Myiarchus apicalis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,apicalis,,Especie,"P.L.Sclater & Salvin, 1881",Endémica de Colombia,es
https://www.gbif.org/species/2483528,https://www.gbif.org/species/2483528,Myiarchus cephalotes,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,cephalotes,,Especie,"Taczanowski, 1880",,es
https://www.gbif.org/species/2483597,https://www.gbif.org/species/2483597,Myiarchus crinitus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,crinitus,,Especie,"(Linnaeus, 1758)",,es
https://www.gbif.org/species/2483559,https://www.gbif.org/species/2483559,Myiarchus ferox,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,ferox,,Especie,"(Gmelin, 1789)",,es
https://www.gbif.org/species/2483546,https://www.gbif.org/species/2483546,Myiarchus panamensis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,panamensis,,Especie,"Lawrence, 1860",,es
https://www.gbif.org/species/2483531,https://www.gbif.org/species/2483531,Myiarchus tuberculifer,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,tuberculifer,,Especie,"(Orbigny & Lafresnaye, 1837)",,es
https://www.gbif.org/species/2483589,https://www.gbif.org/species/2483589,Myiarchus tyrannulus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,tyrannulus,,Especie,"(Statius Muller, 1776)",,es
https://www.gbif.org/species/2483298,https://www.gbif.org/species/2483298,Myiobius atricaudus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiobius,atricaudus,,Especie,"Lawrence, 1863",,es
https://www.gbif.org/species/7192070,https://www.gbif.org/species/7192070,Myiobius atricaudus atricaudus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiobius,atricaudus,atricaudus,Subespecie,,,es
https://www.gbif.org/species/2489837,https://www.gbif.org/species/2489837,Myioborus miniatus,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myioborus,miniatus,,Especie,"(Swainson, 1827)",,es
https://www.gbif.org/species/6173144,https://www.gbif.org/species/6173144,Myioborus miniatus ballux,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myioborus,miniatus,ballux,Subespecie,"Wetmore & Phelps, 1944",,es
https://www.gbif.org/species/2489859,https://www.gbif.org/species/2489859,Myioborus ornatus,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myioborus,ornatus,,Especie,"(Boissonneau, 1840)",,es
https://www.gbif.org/species/7061093,https://www.gbif.org/species/7061093,Myioborus ornatus ornatus,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myioborus,ornatus,ornatus,Subespecie,,,es
https://www.gbif.org/species/2483490,https://www.gbif.org/species/2483490,Myiodynastes chrysocephalus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiodynastes,chrysocephalus,,Especie,"(Tschudi, 1844)",,es
https://www.gbif.org/species/2483494,https://www.gbif.org/species/2483494,Myiodynastes luteiventris,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiodynastes,luteiventris,,Especie,"P.L.Sclater, 1859",,es
https://www.gbif.org/species/2483497,https://www.gbif.org/species/2483497,Myiodynastes maculatus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiodynastes,maculatus,,Especie,"(Statius Muller, 1776)",,es
https://www.gbif.org/species/2482965,https://www.gbif.org/species/2482965,Myiopagis gaimardii,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiopagis,gaimardii,,Especie,"(Orbigny, 1840)",,es
https://www.gbif.org/species/2482947,https://www.gbif.org/species/2482947,Myiopagis viridicata,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiopagis,viridicata,,Especie,"(Vieillot, 1817)",,es
https://www.gbif.org/species/5229801,https://www.gbif.org/species/5229801,Myiophobus fasciatus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiophobus,fasciatus,,Especie,"(Statius Muller, 1776)",,es
https://www.gbif.org/species/7192024,https://www.gbif.org/species/7192024,Myiophobus fasciatus fasciatus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiophobus,fasciatus,fasciatus,Subespecie,,,es
https://www.gbif.org/species/5229791,https://www.gbif.org/species/5229791,Myiophobus flavicans,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiophobus,flavicans,,Especie,"(P.L.Sclater, 1861)",,es
https://www.gbif.org/species/2482867,https://www.gbif.org/species/2482867,Myiornis atricapillus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiornis,atricapillus,,Especie,"(Lawrence, 1875)",,es
https://www.gbif.org/species/2483329,https://www.gbif.org/species/2483329,Myiotheretes fumigatus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiotheretes,fumigatus,,Especie,"(Boissonneau, 1840)",,es
https://www.gbif.org/species/2483326,https://www.gbif.org/species/2483326,Myiotheretes striaticollis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiotheretes,striaticollis,,Especie,"(P.L.Sclater, 1853)",,es
https://www.gbif.org/species/6174417,https://www.gbif.org/species/6174417,Myiotheretes striaticollis striaticollis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiotheretes,striaticollis,striaticollis,Subespecie,,,es
https://www.gbif.org/species/7341638,https://www.gbif.org/species/7341638,Myiothlypis cinereicollis,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,cinereicollis,,Especie,"(P.L.Sclater, 1864)",,es
https://www.gbif.org/species/6092052,https://www.gbif.org/species/6092052,Myiothlypis cinereicollis cinereicollis,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,cinereicollis,cinereicollis,Subespecie,,,es
https://www.gbif.org/species/7646544,https://www.gbif.org/species/7646544,Myiothlypis coronata,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,coronata,,Especie,"(Tschudi, 1844)",,es
https://www.gbif.org/species/7701283,https://www.gbif.org/species/7701283,Myiothlypis coronata regulus,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,coronata,regulus,Subespecie,"(Todd, 1929)",,es
https://www.gbif.org/species/7341658,https://www.gbif.org/species/7341658,Myiothlypis fulvicauda,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,fulvicauda,,Especie,"(von Spix, 1825)",,es
https://www.gbif.org/species/7341659,https://www.gbif.org/species/7341659,Myiothlypis fulvicauda fulvicauda,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,fulvicauda,fulvicauda,Subespecie,,,es
https://www.gbif.org/species/7341680,https://www.gbif.org/species/7341680,Myiothlypis luteoviridis,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,luteoviridis,,Especie,"(Bonaparte, 1845)",,es
https://www.gbif.org/species/7341681,https://www.gbif.org/species/7341681,Myiothlypis luteoviridis luteoviridis,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,luteoviridis,luteoviridis,Subespecie,,,es
https://www.gbif.org/species/7811145,https://www.gbif.org/species/7811145,Myiothlypis nigrocristata,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,nigrocristata,,Especie,"(Lafresnaye, 1840)",,es
https://www.gbif.org/species/2483666,https://www.gbif.org/species/2483666,Myiotriccus ornatus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiotriccus,ornatus,,Especie,"(Lafresnaye, 1853)",,es
https://www.gbif.org/species/2482921,https://www.gbif.org/species/2482921,Myiozetetes cayanensis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiozetetes,cayanensis,,Especie,"(Linnaeus, 1766)",,es
https://www.gbif.org/species/2482929,https://www.gbif.org/species/2482929,Myiozetetes granadensis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiozetetes,granadensis,,Especie,"Lawrence, 1862",,es
https://www.gbif.org/species/2482913,https://www.gbif.org/species/2482913,Myiozetetes similis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiozetetes,similis,,Especie,"(Spix, 1825)",,es
https://www.gbif.org/species/7192007,https://www.gbif.org/species/7192007,Myiozetetes similis similis,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiozetetes,similis,similis,Subespecie,,,es
https://www.gbif.org/species/2490963,https://www.gbif.org/species/2490963,Myornis senilis,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Myornis,senilis,,Especie,"(Lafresnaye, 1840)",,es
